STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC,YEAR,MONTH,DATE
T245383131632416,MM,201801,60037,경부2권,50005,20년 초과,10001,지수,71.7222148482011,지수,경기>경부2권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60013,강남지역,50005,20년 초과,10001,지수,73.5065128910756,지수,서울>강남지역,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60011,동북권,50005,20년 초과,10001,지수,89.4536469187216,지수,서울>강북지역>동북권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60003,지방권,50005,20년 초과,10001,지수,105.087184518015,지수,지방권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60021,서부산권,50005,20년 초과,10001,지수,108.514704959638,지수,부산>서부산권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60012,서북권,50005,20년 초과,10001,지수,81.527637651649,지수,서울>강북지역>서북권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60038,서해안권,50005,20년 초과,10001,지수,81.1592054390995,지수,경기>서해안권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60039,동부1권,50005,20년 초과,10001,지수,78.0949557176898,지수,경기>동부1권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60004,6대광역시,50005,20년 초과,10001,지수,100.105281014463,지수,6대광역시,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60014,서남권,50005,20년 초과,10001,지수,79.4552897755682,지수,서울>강남지역>서남권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
